Location A,Location B,Means of transport,Starting point,Destination
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Famalicão
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Guimarães
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Lousado
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Marco de Canaveses
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Nine
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Porto - Campanhã
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Porto - São Bento
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Régua
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Santo Tirso
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Trofa
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Valença
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,False,Viana do Castelo
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,True,Aveiro
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,True,Espinho
Estação de General Torres,Estação de Vila Nova de Gaia - Devessas,Train,True,Lisboa - Santa Apolónia
Estação de Giesteira,Estação de Lordelo,Train,False,Lousado
Estação de Giesteira,Estação de Lordelo,Train,False,Porto - Campanhã
Estação de Giesteira,Estação de Lordelo,Train,False,Santo Tirso
Estação de Giesteira,Estação de Lordelo,Train,True,Guimarães
Estação de Giesteira,Estação de Vila das Aves,Train,False,Guimarães
Estação de Giesteira,Estação de Vila das Aves,Train,True,Lousado
Estação de Giesteira,Estação de Vila das Aves,Train,True,Porto - Campanhã
Estação de Giesteira,Estação de Vila das Aves,Train,True,Santo Tirso
Estação de Godim,Estação de Régua,Train,False,Marco de Canaveses
Estação de Godim,Estação de Régua,Train,False,Porto - Campanhã
Estação de Godim,Estação de Régua,Train,True,Pocinho
Estação de Gondarém,Estação de Vila Nova de Cerveira,Train,False,Nine
Estação de Gondarém,Estação de Vila Nova de Cerveira,Train,False,Porto - Campanhã
Estação de Gondarém,Estação de Vila Nova de Cerveira,Train,False,Viana do Castelo
Estação de Gondarém,Estação de Vila Nova de Cerveira,Train,True,Valença
Estação de Gondarém,Estação de Vila Nova de Cerveira,Train,True,Vigo-Guixar
Estação de Gouveia,Estação de Mangualde,Train,False,Covilhã
Estação de Gouveia,Estação de Mangualde,Train,False,Guarda
Estação de Gouveia,Estação de Mangualde,Train,False,Vilar Formoso
Estação de Gouveia,Estação de Mangualde,Train,True,Lisboa - Santa Apolónia
Estação de Gouveia,Estação de Mangualde,Train,True,Pampilhosa
Estação de Gouveia,Estação de Mangualde,Train,True,Porto - Campanhã
Estação de Guia,Estação de Louriçal,Train,False,Leiria
Estação de Guia,Estação de Louriçal,Train,False,Lisboa - Rossio
Estação de Guia,Estação de Louriçal,Train,True,Bifurcação de Lares
Estação de Guia,Estação de Louriçal,Train,True,Coimbra-B
Estação de Guia,Estação de Louriçal,Train,True,Figueira da Foz
Estação de Guia,Estação de Monte Redondo,Train,False,Bifurcação de Lares
Estação de Guia,Estação de Monte Redondo,Train,False,Coimbra-B
Estação de Guia,Estação de Monte Redondo,Train,False,Figueira da Foz
Estação de Guia,Estação de Monte Redondo,Train,True,Leiria
Estação de Guia,Estação de Monte Redondo,Train,True,Lisboa - Rossio
Estação de Guimarães,Estação de Santo Tirso,High-Speed Train,False,Guimarães
Estação de Guimarães,Estação de Santo Tirso,High-Speed Train,True,Lisboa - Oriente
Estação de Guimarães,Estação de Santo Tirso,High-Speed Train,True,Porto - Campanhã
Estação de Guimarães,Estação de Vizela,Train,False,Guimarães
Estação de Guimarães,Estação de Vizela,Train,True,Porto - Campanhã
Estação de Guimarães,Estação de Vizela,Train,True,Santo Tirso
Estação de Guimarães,Estação de Vizela,Train,True,Trofa
Estação de Huelva,Gibraleón,Train,False,Huelva
Estação de Huelva,Gibraleón,Train,False,Sevilha-Santa Justa
Estação de Huelva,Gibraleón,Train,True,Jabugo-Galaroza
Estação de Huelva,Gibraleón,Train,True,Zafra
Estação de Huelva,San Juan del Puerto,Train,False,Huelva
Estação de Huelva,San Juan del Puerto,Train,False,Zafra
Estação de Huelva,San Juan del Puerto,Train,True,Madrid-Atocha
Estação de Huelva,San Juan del Puerto,Train,True,Sevilha-Santa Justa
Estação de Irivo,Estação de Oleiros,Train,False,Ermesinde
Estação de Irivo,Estação de Oleiros,Train,False,Porto - Campanhã
Estação de Irivo,Estação de Oleiros,Train,False,Porto - São Bento
Estação de Irivo,Estação de Oleiros,Train,True,Marco de Canaveses
Estação de Irivo,Estação de Oleiros,Train,True,Pocinho
Estação de Irivo,Estação de Oleiros,Train,True,Régua
Estação de Jerumelo,Estação de Malveira,Train,False,Caldas da Rainha
Estação de Jerumelo,Estação de Malveira,Train,False,Figueira da Foz
Estação de Jerumelo,Estação de Malveira,Train,True,Agualva - Cacém
Estação de Jerumelo,Estação de Malveira,Train,True,Lisboa - Rossio
Estação de Jerumelo,Estação de Sapataria,Train,False,Agualva - Cacém
Estação de Jerumelo,Estação de Sapataria,Train,False,Lisboa - Rossio
Estação de Jerumelo,Estação de Sapataria,Train,True,Caldas da Rainha
Estação de Jerumelo,Estação de Sapataria,Train,True,Figueira da Foz
Estação de Juncal,Estação de Marco de Canaveses,Train,False,Pocinho
Estação de Juncal,Estação de Marco de Canaveses,Train,False,Régua
Estação de Juncal,Estação de Marco de Canaveses,Train,True,Ermesinde
Estação de Juncal,Estação de Marco de Canaveses,Train,True,Porto - Campanhã
Estação de Juncal,Estação de Pala,Train,False,Marco de Canaveses
Estação de Juncal,Estação de Pala,Train,False,Porto - Campanhã
Estação de Juncal,Estação de Pala,Train,True,Pocinho
Estação de Juncal,Estação de Pala,Train,True,Régua
Estação de Lagos,Meia Praia,Train,False,Lagos
Estação de Lagos,Meia Praia,Train,True,Tunes
Estação de Lagos,Meia Praia,Train,True,Vila Real de Santo António
Estação de Lamarosa,Estação de Paialvo,Train,False,Entroncamento
Estação de Lamarosa,Estação de Paialvo,Train,False,Lisboa - Santa Apolónia
Estação de Lamarosa,Estação de Paialvo,Train,True,Coimbra-B
Estação de Lamarosa,Estação de Paialvo,Train,True,Pombal
Estação de Lamarosa,Estação de Paialvo,Train,True,Porto - Campanhã
Estação de Lamarosa,Estação de Soudos - Vila Nova,Train,False,Entroncamento
Estação de Lamarosa,Estação de Soudos - Vila Nova,Train,False,Lisboa - Santa Apolónia
Estação de Lamarosa,Estação de Soudos - Vila Nova,Train,False,Pombal
Estação de Lamarosa,Estação de Soudos - Vila Nova,Train,False,Porto - Campanhã
Estação de Lamarosa,Estação de Soudos - Vila Nova,Train,True,Tomar
Estação de Lamarosa,Estação de Tomar,Train,False,Entroncamento
Estação de Lamarosa,Estação de Tomar,Train,False,Lisboa - Santa Apolónia
Estação de Lamarosa,Estação de Tomar,Train,False,Pombal
Estação de Lamarosa,Estação de Tomar,Train,False,Porto - Campanhã
Estação de Lamarosa,Estação de Tomar,Train,True,Tomar
Estação de Lamarosa,Estação do Entroncamento,Train,False,Coimbra-B
Estação de Lamarosa,Estação do Entroncamento,Train,False,Pombal
Estação de Lamarosa,Estação do Entroncamento,Train,False,Porto - Campanhã
Estação de Lamarosa,Estação do Entroncamento,Train,True,Lisboa - Santa Apolónia
Estação de Lamarosa,Estação do Entroncamento,Train,True,Santarém
Estação de Lapa do Lobo,Estação de Oliveirinha-Cabanas,Train,False,Covilhã
Estação de Lapa do Lobo,Estação de Oliveirinha-Cabanas,Train,False,Guarda
Estação de Lapa do Lobo,Estação de Oliveirinha-Cabanas,Train,False,Vilar Formoso
Estação de Lapa do Lobo,Estação de Oliveirinha-Cabanas,Train,True,Lisboa - Santa Apolónia
Estação de Lapa do Lobo,Estação de Oliveirinha-Cabanas,Train,True,Pampilhosa
Estação de Lapa do Lobo,Estação de Oliveirinha-Cabanas,Train,True,Porto - Campanhã
Estação de Lapa,Estação de Monte de Paramos,Train,False,Aveiro
Estação de Lapa,Estação de Monte de Paramos,Train,False,Lisboa - Santa Apolónia
